review_id,user_id,business_id,stars,useful,text,date,source
B08WL8GDCP_AHMG3ALUBE3FEBHODTBHP5J24YDA,AHMG3ALUBE3FEBHODTBHP5J24YDA,B08WL8GDCP,4.0,0,"for oily problem skin yes, for drier skin, feels dried out and tight. how this comesthis bar of soap comes wrapped in plastic with a label on each side.texturethis bar of soap is very crumbly before unwrapped. the soap feels like it will crumble but when you put water on it, it turns into a very muddy bar of soap. you can feel the mud in it.cleaningthis does clean the skin well, but if you have normal to dry skin, it really does make it feel stripped and tight when done using it.ingredientsthere is nothing in this bar of soap to indicate its ingredients other than dead sea mud.country of originisraelwho might like thisanyone with very dirty greasy skin or who has problems with oil and blemishes might be able to use this.the bottom linethis bar of soap does not list ingredients but you can definitely feel there is a lot of mud in it. it cleans well but strips the skin.my ratingfour stars. no ingredient list took a star off for me. the performance is good for some skin, but mine is more on the normal to dry side so i don't use it as much as the guys do.",2021-12-14 19:14:51,amazon
B08DG5ML6D_AHMG3ALUBE3FEBHODTBHP5J24YDA,AHMG3ALUBE3FEBHODTBHP5J24YDA,B08DG5ML6D,5.0,0,"very small bottle, but works well. i have been looking for some shampoos to help with cleaning hair, but also making the scalp heal for nice hair growth and also flaking.how this comesthis comes wrapped tight in plastic with the pump down.how to useonce the plastic is open, you turn the pump to make it pop up and then you can dispense the shampoo.sizethe bottle is only 6 inches from the base to the top of the pump. it is pretty small.scentmy mom found a really old bottle of shampoo in her attic that was by fabrege called farrah fawcett shampoo. this scent reminds me of that. it is a really nice smelling shampoo.scalpi did feel some tingling in my scalp when using this. it did not burn or hurt at all, it felt nice.hair clean?i have very fine hair which is easily weighed down. it is hard to find a shampoo that encourages volume, does not make my hair look flat, and that does not make it full of static. this shampoo leaves my hair clean for a few days and it somewhat encourages waves. i can not comment on static, as it is not near winter yet. my hair was not left dry or frizzy at all.the bottom linethis is a nice shampoo. it is a small bottle, but a little bit goes a long way. it makes my scalp feel better and leaves my hair nice and clean.my ratingfive stars. i wish the bottle was not so small, but i do like the shampoo. i was going to give this to my daughter (she has scalp issues) but i think i will buy her a 2nd one and keep this one for me.",2021-11-01 18:17:36,amazon
B096YFBWGX_AHMG3ALUBE3FEBHODTBHP5J24YDA,AHMG3ALUBE3FEBHODTBHP5J24YDA,B096YFBWGX,5.0,0,"this line continues to impress me (i have tried many high end products). i have tried many high end skin products over time and i also make my own skin care which i use a lot as well. once in a while i like to check out another line to trade off for a while. this line, wow. i am impressed so far.how this comesthis comes in a box. the bottle inside is glass with a lock pump top. turn to the side and you can pump and then turn it back and it locks.texture of the lotionthis is what i would think of as a lotion texture. thick, but not too thick.my skin typei tend to have normal to dry skin and it has some uneven patches on it which most probably don't notice, but i do.how i use thisi start with the xxi cleanser which is great stuff. then i apply a hyaluronic acid serum on my skin. after that, i use this vitamin c lotion and i finish with the xxi firming lotion on top of that. i only do this 1 time at night.resultsthe results of this product line have been really impressive. my face has looked younger, more glowy, and my skin looks more awake and less tired. i have been through a lot of deaths this year and my face has looked very tired. i could not believe how much this and the other two xxi products affected how i look. it was quite exciting for me right now.the bottom linemy skin glows after using this. it is soft, moisturized and when combined with the other xxi cleanser and firming lotion, the results are impressive.my ratingfive stars. i will continue to buy products from this line (well the ones i mentioned, anyway). i really have been thankful to have them right now. they have given me a boost when i really needed one.",2021-10-07 18:52:00,amazon
B09536K776_AHMG3ALUBE3FEBHODTBHP5J24YDA,AHMG3ALUBE3FEBHODTBHP5J24YDA,B09536K776,5.0,0,"perfect for baby fine hair (even adults). i have baby fine hair. that means that although i can make it look like i have quite a bit of hair, in reality, my pony tail is the size of a watercolor brush. i need hair ties that can pull my hair back, stay put, and not destroy what hair i do have.how these comethese come in a plastic bag.colorthe colors are all brilliant neon which i love, except the blue- i would call it neon navy if that were a thing.performancethese work perfectly for me. i use them alone on hot days and even have them stay put during exercise and activity. they do not tear out my hair when i remove them either.the bottom linethese hair bands are perfect for me. i have baby fine hair and not as much of it as it looks, so having these is perfect. they also work well for kids.my ratingfive stars. i am thrilled to have these. most other hair bands slide out easily and frustrate me. these stay put most of the time.",2021-07-08 18:10:02,amazon
B08BMV4C42_AHMG3ALUBE3FEBHODTBHP5J24YDA,AHMG3ALUBE3FEBHODTBHP5J24YDA,B08BMV4C42,5.0,4,"great bronzer for medium to lighter skin tones, but great eye shadow too- read on. as a makeup artist, i am always trying to find ways to get the most mileage out of the products that i use. this bronzer had some surprises to it. read on..photo- my photo has swatches of both color 1 and 2 which are labeled. i tried to get accurate photos colorwise and it is hard to do as the camera does not capture the nuances. when applied with a brush, the effect is much lighter.what is this like?compactthe compact is a high layered cardboard with a strong hinge to it. there is no mirror and the pan inside has the product with designs pressed into it. it does not come with a brush.what is the color like?this color is more of a bronze gold color. it is still on the cooler side, but light warmer skin tones could use this too.type of skin tested on?this was tested on both mac translation of skin tones nw 25 (which is what you see in the photos) and nc37 which is a more tan but cooler skin tone.how to apply?this applies well but you have to be sure you find the right brush. a stippling brush was the best way to get a natural look from this bronzer and highlighter. it allows for subtle application so that it does not look like you have on too much. if you use too dense of a brush, it is easy to get a stripe of glow on your face that others will see and it can really look odd. you also need to get a fresh brush and blend it very well into your skin. apply this in the backwards 3 figure on each side of your face. imagine two 3s in a mirror image on your face with the tips and centers touching.any other uses?i found that this also makes a fabulous eye shadow. i found it to be a perfect match with the other color in this series of number 2 which is a darker more rose brown color. this is a great companion to that. if this is all you have, it also makes a great eye shadow alone or with another lighter satin finish shadow or even a matte. i would not go super frosty.how to apply to eyesin terms of eyes, you can use this as a contour, all over color, or in combination with the other darker color of this sungasm series or another set of shadows. the application is best for a lighter look to use a teardrop shaped brush. then for a heavier look with more color, a flat eye shadow brush packing this gently into place over a good eye primer is the way to go. for a quick application, you can also use a finger to apply and blend it with a brush or your fingerany irritation problems?i am very sensitive and did not have any problems with this product on the face or eyes.the bottom lineas long as you are willing to take some time to find the right brush for the application of this, this bronzer is a pretty color especially for cooler toned skin. it is a good highlighter for darker skin tones as a highlighter, though. this is beautiful on the face, eyes, and in tandem with the other color of this bronzer too.my ratingfive stars. this is a nice bronzer and i am surprised at how well it works on cooler skin tones, something that is not all that easy to find, especially in two colors of a collections.",2020-07-31 22:52:17,amazon
B08BMYPHD2_AHMG3ALUBE3FEBHODTBHP5J24YDA,AHMG3ALUBE3FEBHODTBHP5J24YDA,B08BMYPHD2,5.0,5,"nice as bronzer on cooler toned skin, but fabulous eye shadow too,- read on. i am a makeup artist. i am always finding ways to make cosmetics work for all sorts of uses to get the best look and bang for the buck. this luminating bronzer has some surprises up its sleeve.what is this like?compactthis comes in a heavy cardboard compact with a strong cardboard hinge on it. there is no mirror. the pan inside has printed letters and design on it. in this case, the color is number 2, the darker of the two in this collection.what color is this?this bronzer is a unique color. instead of being the usual brown or orange color so many bronzers are, this one is a rose toned base which at first seems unusual. if used on cooler toned skin, you will still see a luminzer effect but the undertone is more of a rose tan.what color skin did i use this on?right now, i tried this on two colors of skin. one was translated into mac foundation color as nc27- a tanned color which leans toward the cooler side, and nw25 which is a cooler lighter caucasian leaning color.effects?things like this have a need for you to choose the right brush. the wrong brush can make it look horrible. the right brush can make it look like a million bucks. when used with a stippling brush (look that up to find out what that means), this bronzer provides the perfect luminescence and glow along with color.you can see the cheekbones highlighted and see the spot of color, but it is subtle, and not overbearing.if you use the dense fluffy brush like you might use to apply blush, the results border on ridiculous. it is like you have smears of bright shimmer on and it is hard to blend in well.what other uses?interestingly, i have both color 1 and 2 of this line of sungasm bronzers. when using this particular color 2 on the creases of the eyes, it provides a gorgeous natural look similar to the old j lo type look or other natural based looks which in reality take a lot of makeup but they just don't look like it.this put together with color 1 in this series, the two together make a great duo on the eyes. it really is amazing. it brings out the color of the eyes perfectly. in fact, i use the lighter one on the upper cheekbones for highlight/bronzer and the darker number 2 under it and blend well. the effect is subtle but beautiful.how to apply to eyesi have used good shadow brushes and my finger as well. the idea is for medium to subtle color, use a tear drop shaped shadow brush. for more intensity use a flat eye shadow brush on top of eye primer and blend once you have applied the other colors. for a quick application, i have successfully used my fingers.does it burn on the eyes?i have a terrible time with products on my eyes. they usually burn and give me trouble. this bronzer did not do that. if you are concerned, be sure to get a good eye primer that you are comfortable with and use that first on your eyes.what about darker skin tones?if you use this on darker skin tones, there is a good chance it could show up a bit on the ghostly side. it has to be applied very lightly and blended well a little at a time to test the best depth if you want to try it.the bottom linenot only as a gorgeous rose based bronzer highlighter, but also as a contour or all over eye shadow, this color bronzer is a great price with good performance. it is not the usual color for bronzers but it works on medium to lighter skin tones.my ratingfive stars. this is a great multi purpose product for summer. it doubles as bronzer and luminzer but also as a great eye shadow.",2020-07-31 22:38:52,amazon
B07ZJX5MNJ_AHMG3ALUBE3FEBHODTBHP5J24YDA,AHMG3ALUBE3FEBHODTBHP5J24YDA,B07ZJX5MNJ,5.0,0,"used for watercolors, it works well for small details. i have a set of kolinsky sable brushes which moths got at a while ago and i have been wanting to replace them. this was a perfect shape for me, so i got it. let's see what happened.what is this like?this has a wood handle for nails or even watercolor painting- it is a nice solid wood handle. the brush itself is a teardrop shape with a very fine point. the ferrule is average, nothing wow, but not awful either.how does this perform?this brush has a nice pocket in it which absorbs the watercolor when using it. it will gradually disperse the paint in a nice thin line, but it does make it so i don't have to dip it as constantly as with a narrow brush. as for smoothness of lines and how it paints, i really like it. it is great for small areas of paintings.cleaningi clean this regularly in the same product that i use for cleaning wool when it is time to store it. it has deterrent to moths in it. other than that, i just clean with water most of the time and only use the other stuff when i am going to put it away for any length of time.the bottom linealthough this can be used for nails, i prefer it for watercolor. i like nail brushes out of synthetic brushes instead of real sable.my ratingfive stars. this works for what i want it for in doing watercolors. it is not quite as nice as the kolinsky sable brushes i lost, but it is a nice fill in for now. i would buy it again.",2020-06-29 20:23:38,amazon
B07ZNS4NJ3_AHMG3ALUBE3FEBHODTBHP5J24YDA,AHMG3ALUBE3FEBHODTBHP5J24YDA,B07ZNS4NJ3,3.0,0,"not quite as nice as i had hoped- blinding at times. i was spoiled. i had a wonderful big compact mirror from ott lite some time ago. i used it a lot. however, it broke and i could not replace it. i was hoping let's take a look.what is this like?this mirror closes and snaps shut with a plastic clip on it. it says open, but honestly, it is not easy to do. once open, the inside has the 10x magnifier on one side and the reguiar mirror surrounded by the light ring.on/offthis has one light brightness- on. there is a little switch on the back that you push from one side to the other to turn it on and off. it does not shut the light off when you close it.casethe case is quite slick. if it is cold out and my hands are cold, it is sometimes a bit tough to hold on to this. most of the time it is not a problem.brightnessthis is a bit too bright for me. it really does seem to be so bright that i can not look into the regular mirror long, but the magnifier is okay if i really want to see my pores. sorry, but it is a bit overwhelming.batteriesthis takes 2 cr2032 batteries.the bottom linei am not really that impressed with this mirror. it works, but it is a bit frustrating to open, and bright to look into.my ratingthree stars. this works, but it is not the best light in my opinion. that little switch on the back could easily be damaged in my purse.",2020-02-05 19:41:36,amazon
B07S8F3GWK_AHMG3ALUBE3FEBHODTBHP5J24YDA,AHMG3ALUBE3FEBHODTBHP5J24YDA,B07S8F3GWK,5.0,0,"removes regular (not gel) tough polish well, does not leave nails parched. when it comes to nail polish remover, i have two choices. i use either the store brand, or professional brand, which is often pure acetone used in tough removal like gel polish. let's look at this one.what type of polish?i had on a very dark red polish which was wearing very intensely for a week. removal with some removers would leave red stains everywhere.what is this like?this polish remover comes in the same type of bottle most store brands do. there is no special scent and it is typical remover.how did this perform?this polish remover took off the red polish with no problem, left no red staining, and did not leave my nails completely parched like some harsher ones might.the bottom linethis polish removes regular nail polish (not talking about gel here) very well. it does not leave nails too stripped.my ratingfive stars. it does what it is supposed to to without excessive problems or smells.",2019-11-25 18:41:54,amazon
B07J3GH1W1_AHMG3ALUBE3FEBHODTBHP5J24YDA,AHMG3ALUBE3FEBHODTBHP5J24YDA,B07J3GH1W1,5.0,1,"finally truly nice toenail clippers & bonuses. i don't know about you, but our household goes through nail clippers fast. most of the time they don't cut right, or they just don't last. toenail clippers- well it is even harder to find a decent pair. let's see how this set measured up for us..what is this nail clipper set like?this set comes with a hefty set of nail clippers. it says it is for fingernails and toenails. more on that in a minute. the clipper comes with a catch all for the clippings. it also comes with a faux leather snap shut case that also houses a nail file.how do these clipper perform?these clippers are surprinsingly nice. i tried them on both finger and toe nails and they worked very well. i did not get any ragged edges, or dull bent nails or anything else that i usually have problems with regarding most clippers. i did even have good results on the thickest nail which is on the largest toe.who might not benefit by these clippers?'the only person i would think would not benefit from these are those who deal with very thick elderly nails. those need special clippers.the nail filethe nail file is nice, very fine grade of file, this files nails decently. the tip is not overly great at cleaning under the nail but it works okay.the bottom linethis nail clipper seems to work well on finger and toe nails not having any trouble with ragged edges or dull bending of nails. the enclosed case is great in that it keeps the file and clippers together.my ratingfive stars. i like the whole set although the nail file could be a bit better.",2018-12-18 22:36:12,amazon
B078BBZM54_AHMG3ALUBE3FEBHODTBHP5J24YDA,AHMG3ALUBE3FEBHODTBHP5J24YDA,B078W6XC3C,5.0,10,"best battery powered brush we have ever used cleans as good as clarisonic which we also have. we have been through several clarisonic brushes in our house (mine kept dying) and my daughter swears by her clarisonic mia. she has to go to a camp which has a lot of other teens at it for a week to work for a city reach out program. she wanted to bring her clarisonic, but i talked her into trying this one out. it is easy to transport and use and if it is lost or taken, it is not as expensive to replace.what is this brush like?first of all, this comes in a nice hard case which is great for travel. it comes with one soft brush for daily use and a harder brush for once a week or so use. there is a silicone brush head which is for dry sensitive skin types. the brush runs on batteries which did not come with our unit. they are aa batteries. there are two speeds- slower for daily use and higher for the harder brush to exfoliate.how does it work?there are two speeds. the first speed is very slow and my daughter is not fond of it. she prefers to use it on the second speed which is faster. since it runs on batteries, it is not going to have the consistency as a plug in version. my daughter prefers the exfoliating brush and uses it 2 times a week. she feels that it cleans her skin as good or better than her clarisonic mia as it gets rid of the dead skin cells leaving her skin softer and more clear too.it seems to be very waterproof. my daughter uses this in the shower and has had no problems with it. after almost a month of use, twice a week, she is not having problems with the batteries running down yet. she does a lot of house sitting so having this handy has been great.after exfoliating brushafter using the exfoliating brush, my daughter wanted me to mention that it is important to put on good moisturizer as the skin has been exfoliated well and you will need to make sure to use moisturizer on the face to protect the skin as it repairs.the bottom lineif you want the cleaning of a clarisonic mia but want something more travel friendly that cleans well, this might be a brush for you to try out. working best on the second speed with the exfoliating brush, twice a week does the trick for our daughter. she really likes it and thinks it works as good or at times better than her clarisonic mia which she still has.my ratingfive stars for this one although it is not fair to grade it against the clarisonic which is electrically powered, it works as well but does have the battery power. i debated giving it four stars, but it does work better than any battery powered brush we have tested so far, so i am leaving it at five. the soft brush is not too great, though, so perhaps see this as four and a half.",2018-02-15 17:12:54,amazon
B082HFB7LL_AFW7IYUHXQG6T7XF2ES62HAQW32A,AFW7IYUHXQG6T7XF2ES62HAQW32A,B082HFB7LL,5.0,1,very nice product. great assortment of color. very pliable and easy to use. done many a nail using these foils. definitely a keeper. this ny girl approves,2020-05-30 22:57:28,amazon
B083W38T38_AFW7IYUHXQG6T7XF2ES62HAQW32A,AFW7IYUHXQG6T7XF2ES62HAQW32A,B083W38T38,3.0,2,very disappointed. not a fan of this polygel. it was hard to work with. i had to warm it in a cup of very hot water first to even be a little pliable. even tho it has a little american flag on the advertisement it is not made in usa very misleading. i have used about 3 different polygel sets like this and this one was the hardest to use by far. but i gave it a try because the one i usually use was out of stock. i used all the different colors but all with the same ending.....disappointing!!!! so sad because i had high hopes after waiting almost three weeks to receive it during these trying times due to covid. this ny girl unfortunately disapproves and is very disappointed!!!!!,2020-05-19 08:46:30,amazon
B0915K4F5P_AEFSMQIPFOHS23QKQSBZVHXEFUTA,AEFSMQIPFOHS23QKQSBZVHXEFUTA,B0915K4F5P,2.0,0,not great. look great but nothing natural about it. shed like crazy. i was hoping to love this wig but i really dislike it.,2021-11-25 04:32:19,amazon
B09D2RQ313_AEFSMQIPFOHS23QKQSBZVHXEFUTA,AEFSMQIPFOHS23QKQSBZVHXEFUTA,B09D2RQ313,5.0,1,"loving!!!. this wig cost $18 and it feels super luxurious! the hair fibers are super soft and easy to manage! i love the ombr coloring, it is so nicely done! the wig looks super realistic, i wish my hair was actually like this!",2021-10-23 18:27:17,amazon
B088M5P8FN_AFLBMDZDIPCHMWWA7CXQXITPBJKA,AFLBMDZDIPCHMWWA7CXQXITPBJKA,B088M5P8FN,3.0,0,"the bedazzled was too big and bulky on the nails. i ordered a set of muse & co dazzling collection 36 stick-on gel nails medium length, french sparkle for review. having preteen and a teenager in the house who love all things beauty, i felt they may like these. the set has both plain and bedazzled nails. the being was just to big and stuck up too far, often catching on clothes. the had pretty good adhesion for a day or two then began coming up. overall nothing special, but the did work temporarily.",2021-01-10 21:48:06,amazon
B07YL4485K_AFLBMDZDIPCHMWWA7CXQXITPBJKA,AFLBMDZDIPCHMWWA7CXQXITPBJKA,B07YL4485K,5.0,0,"work well in my daughter's thick and curly hair.. i ordered a set of 'qiray 36 pieces, 18 colors large retractable cotton hair ties hair bands, suitable for all hair thickening hairstyle' for review. both my daughters and wife have longer hair and go through a multitude of hair ties. these are reasonably priced and are well made for hair ties. my daughter told me these are her favorite hair ties. they do not get caught up in her curls, nor do they get tangled when they are removed. they have good stretch and hold her thick hair well. these are nice and wide. overall, these are a good economical option for hair ties.",2020-08-30 07:42:52,amazon
B083J1S8KN_AFLBMDZDIPCHMWWA7CXQXITPBJKA,AFLBMDZDIPCHMWWA7CXQXITPBJKA,B083J1S8KN,4.0,9,"works well. i ordered the 'padgene makeup vanity mirror with lights,1x 2x 3x 5x 7x magnification 360adjustable rotation 4-fold 34 led lighted mirror with touch screen,stand height & brightness adjustable (white)' for review. this mirror comes fully assembled and is quite simple to use. it has a touch button to turn on the light. it has multiple magnifications. the ability to fold it up so it takes less space is also beneficial making it easier to store or take up less space on your counter top. the mirrors are clear without scratches or flaws. the stand is plastic, so it may not be as durable as a mirror with a metal base or stand. the price point does seem a little high for the quality, but my wife really likes this mirror and uses it everyday. overall, this is a well made mirror with great magnification.i hope this review is helpful!",2020-04-22 00:37:24,amazon
B0848VJ18X_AFLBMDZDIPCHMWWA7CXQXITPBJKA,AFLBMDZDIPCHMWWA7CXQXITPBJKA,B0848VJ18X,5.0,0,"works well to control odor. i ordered 'native deodorant - natural deodorant - 3 pack seasonal' for review. this set comes with three different scents each scent is light and not overpowering. the deodorant is soft and goes on smoothly. my wife, who has to use an extra strength deodorant has been pleased with the odor control. her sensitive skin has no issues with this deodorant. overall a great natural product.i hope this review was helpful!",2020-03-03 05:06:11,amazon
B081HDSNTS_AFLBMDZDIPCHMWWA7CXQXITPBJKA,AFLBMDZDIPCHMWWA7CXQXITPBJKA,B081HDSNTS,3.0,0,"nice quality but the cologne scent is not my favorite.. i ordered the 'beast blue beard oil with organic argan & jojoba oils, 1 fl oz' for review.i love to try different beard oils. this one is a medium weight oil that initially smells very lightly scented. it's a very ""cologne"" type scent which i really don't care for. i am more into the woodsy, tea tree, sandalwood type scents. at first smell, this beard oil had a very light scent however once applied, this scent lasts a very long time. this is where i had a hard time with it. i like to put my beard oil on in the morning and night after brushing my teeth and i was still able to smell this beard oil into the next morning, which might have been a good thing had i enjoyed the scent. the beard oil itself as i said earlier, is a medium weight, and has a decent hold and is actually a nice overall beard oil but i ended up giving it to my son, as i personally didn't like the scent at all.",2020-01-27 18:38:46,amazon
B07DQ6NG1H_AFLBMDZDIPCHMWWA7CXQXITPBJKA,AFLBMDZDIPCHMWWA7CXQXITPBJKA,B07DQ6NG1H,3.0,0,"stings your eyes. i ordered this veta lash and eyebrow serum 2-in-1 lash & brow pen for review. my teenage daughter was willing to try it out for me and these are her thoughts. ""the pen application is not difficult. however, if you accidentally get it in your eyes it stings really badly. i had used it a couple of times before that happened. but, now i don't want to use it again."" unfortunately she did not use it long enough to see if there was any lash growth. if my wife is brave enough to try it i will update my review.",2020-01-15 09:13:09,amazon
B01GBAMZEQ_AEU6ABWWPLP4VQESZSCZBQN6FTUA,AEU6ABWWPLP4VQESZSCZBQN6FTUA,B01GBAMZEQ,3.0,0,"great, minus the fragrance. i like that this is aluminum free, made in germany, etc. the scent isn't ideal for me. i'm sensitive to fragrance and this is very strong. smells like baby powder. i prefer the men's scents which are usually more toned down but i couldn't find a nivea men's without aluminum.",2022-05-31 15:21:54,amazon
B07Z7XTFSJ_AE2BLXPEH643OUNYUROLEJOHCMWQ,AE2BLXPEH643OUNYUROLEJOHCMWQ,B07Z7XTFSJ,4.0,0,"husband said it looks like a torture kit from the movies. :). other than my husband saying this looks like a torture kit from the movies, this little set has a lot of options for the price. my husband had no idea how to use most of the tools it comes with, and frankly, there are a few that have even stumped me. but, i love the masculine black look of the tools and so did he. the packaging looks very nice and professional and the leather is soft and bends easilythis made it easy to tuck it into a larger bathroom bag. all of the clippers seem to work well without issue. i did take one star off because the little pair of scissors are really thin and flimsy. the first time my husband took them out to cut his large toenail, it bent them. but, other than that, the rest seem well made and sturdy and he said he will continue to use them... and secretly, i want him to have his own pair so he quits taking mine out of my makeup bag and losing them. :)",2020-01-03 22:32:04,amazon
B08234RH6Z_AFZ37EYQG7FPF4XCFMN65CRWEHSA,AFZ37EYQG7FPF4XCFMN65CRWEHSA,B08234RH6Z,4.0,0,"seems to work. for me, i had tried many times to deal with a couple of spots on my skin. nothing i tried worked, so i then i was this and thought i'd try it. after a couple of weeks of putting it on those spots, they are almost gone. i would recommend that you try it if, like me, you tried everything without success.",2020-01-07 02:12:39,amazon
B08K2HC58L_AHBXZHG7DTKJCR5NLY73MPGTYCLA,AHBXZHG7DTKJCR5NLY73MPGTYCLA,B08K2HC58L,4.0,0,"medium stiff bristles to work on a wide range of hair types. this is a nice sized palm brush - slightly smaller than some i've seen, and easy to handle. the boar bristles are a nice moderate stiffness and seem to do a good job, even with my thinning hair. boar bristles are known.to provide benefits to the scalp as well as redistributing natural oils through your hair.",2021-01-18 23:19:44,amazon
B081HDSNTS_AHBXZHG7DTKJCR5NLY73MPGTYCLA,AHBXZHG7DTKJCR5NLY73MPGTYCLA,B081HDSNTS,4.0,0,"oil treatment - oil scent. this beard oil from ""the beast"" seems like it's pretty good for the health of your beard. it's only got a cou po le of ingredients, argon oil and jojoba oil... similar to some other beard oil i've tried. and it does seem to keep your beard soft and shiny. it also lists a scent among its ingredients. the scent is certainly ""manly"", but to me, it's more of an oil like scent... it's not unpleasant and it's not overpowering... but there.",2020-02-01 19:44:07,amazon
B07Z7XTFSJ_AHBXZHG7DTKJCR5NLY73MPGTYCLA,AHBXZHG7DTKJCR5NLY73MPGTYCLA,B07Z7XTFSJ,4.0,0,"nice collection of tools, neatly arranged in a leather case. lots of tools in a compact set. i was afraid this set might be huge, taking up too much precious space in a suitcase for travelling. but not... in fact, they've done a nice job of effort iently using space in this leather, folding case. the tools themselves are decent... not great, but they'll get the job done and the fact that they've got just about any need covered makes this an ideal item to toss into a suitcase for a trip. nicely packaged, it would also make a nice gift.",2019-12-19 22:16:32,amazon
B08JCLWJGC_AGOMDK2Z46ARZENEQLOYAMWNRVIA,AGOMDK2Z46ARZENEQLOYAMWNRVIA,B08JCLWJGC,2.0,0,not made for a wide face.. not great for a wider face. the stencil is not wide enough.,2021-01-22 22:39:25,amazon
B089T1XMGX_AHZHTC5LCCIMA727QAFSCGXM6KCA,AHZHTC5LCCIMA727QAFSCGXM6KCA,B089T1XMGX,5.0,0,great for coloring hair. great disposable shower cap for coloring your hair or using purple hair masks at home. i should have bought these years ago.,2020-12-08 03:22:30,amazon
B0855HG4KY_AGH25VZZ7USQPXV5WMDYGAUSGNVQ,AGH25VZZ7USQPXV5WMDYGAUSGNVQ,B0855HG4KY,2.0,1,"thick layer of... moisturizer?. i used this scrub right before shaving my legs and it made the floor of the shower extremely slippery. i didn't mind that, but the scrub leaves behind a super thick layer of candle wax looking stuff that was impossible to get off my legs. i had to scrub with a washcloth and soap to even make a dent. while shaving, huge globs of the candle wax looking stuff were on the razor. i love bath and body works, but they really missed the mark on this one",2021-03-02 14:59:32,amazon
B000WQDWB6_AGNRIO6AGKLMU5HGCCX7JMHQGO4Q,AGNRIO6AGKLMU5HGCCX7JMHQGO4Q,B000WQDWB6,5.0,0,wonderful product. i have used this product for years .anytime my tummy is upset i take a couple of drops and it always makes it feel better .,2013-01-16 00:19:31,amazon
B01HBWD0B0_AGRSNLPXDDC3637XFGMVWJ73TJTA,AGRSNLPXDDC3637XFGMVWJ73TJTA,B01HBWD0B0,3.0,2,"ehhh - i've tried better. this shampoo isn't as good as the reviews had led me to believe. it's very difficult to lather, and somewhat aggravated my scalp. perhaps okay in a pinch, but recommend you look at other options.",2017-12-04 04:11:36,amazon
B00U8TBOYO_AG4Y4EBPLR4UJZ4VW72E4U6VPFZQ,AG4Y4EBPLR4UJZ4VW72E4U6VPFZQ,B09C2ZW2GL,5.0,0,best hair product - ive used it for years. great hair spray. it keeps my difficult to style hair in check with just a whisper of spray. ive relied on it for years. great product!,2021-06-14 22:05:31,amazon
B01D2EE4O8_AHLPUUPBACFWQWEIHCSYM3PI2HRQ,AHLPUUPBACFWQWEIHCSYM3PI2HRQ,B01D2EE4O8,5.0,0,color changing nail polish- a step up from the mood ring!. i bought this as a christmas gift for my daughter. she loved it and has started to shop for more. she is in the cosmetology industry and fashion forward. i'm not surprised she knew about this cool product.,2020-04-22 01:00:41,amazon
B0006O2HRO_AFWWXO6YTHCNWT4VMCAFVPFJ63RQ,AFWWXO6YTHCNWT4VMCAFVPFJ63RQ,B0006O2HRO,5.0,0,"good product, smells good. good product, smells good",2021-04-22 17:59:46,amazon
B01NB1ZBA1_AHSMGLJ2RGC2JZ3A6O7AQZ5WNTJA,AHSMGLJ2RGC2JZ3A6O7AQZ5WNTJA,B01NB1ZBA1,5.0,2,"another great oz product!. like all oz products, this one is a winner too. you can feel the serum working within 2 minutes after application. after 5 days off use i can see a difference in the tone of skin-brighter, tighter, and a noticeable reduction of fine lines. great product, great price=win win.",2017-03-18 01:09:32,amazon
B01I066QWG_AEGGRAHEUHP4DIYD4O36YA5OMZGA,AEGGRAHEUHP4DIYD4O36YA5OMZGA,B09FFQT1KK,5.0,0,"great quality self tanning glove. got this glove after trying other brands, it came quick and i was excited to use it. the glove is soft and it fits my hand perfectly which helps the glove stay on and not sure off when im applying my self tanning creams ! def a must have !!!!",2020-04-25 20:17:37,amazon
B00IFEXJ7O_AFTQOLZUXPWSU6KZTP45OZHDMAQQ,AFTQOLZUXPWSU6KZTP45OZHDMAQQ,B00IFEXJ7O,1.0,0,just received the brush opened it up and begin to .... just received the brush opened it up and begin to use it on my couch. bunches of the horse hair fell out of the brush immediately.,2017-07-27 21:22:22,amazon
B01B4HXX7Y_AFGP5S32GSMOGZWGALKRGR4ICWWA,AFGP5S32GSMOGZWGALKRGR4ICWWA,B01B4HXX7Y,3.0,0,product was late arriving. amazon refunded price and did .... product was late arriving. amazon refunded price and did not need product returned. overall did not see much difference with dry skin. used daily.,2017-03-07 17:23:50,amazon
B09BHNWDFB_AEEHSGIEOXLHDMNDUYGX4R4W5TZA,AEEHSGIEOXLHDMNDUYGX4R4W5TZA,B09BHNWDFB,4.0,0,"long lasting color, could have a better application. this is a lip stain, not lipstick. and yes, they're cotton swabs. you break one end so it flows to the other, and there's a lot of stain in each cotton swab (there's 20 in the box, each wrapped in plastic). i think you can get two uses out of each one, but obviously, they're meant for single use.this stain works very well. the i am fine color is reddish-brown, but it was a very nice red color on my lips. and my fingers - be careful when you apply these since they do stain. it's best to exfoliate before you use them, and to line your lips since i noticed a bit of bleeding/feathering when i used the product. nothing that was obvious unless one was very close, but it would be prevented from lining my lips which i don't normally think to do when using a stain. then again, the applicator is a cotton swab (so no fine control) and you get a lot of product with it.it does last all day unless you eat something greasy/buttery. so this would be great for going out for drinks or doing anything where you avoid greasy food. also, the instructions on the box are in chinese.",2021-09-01 18:36:45,amazon
